,app_id,title,location,location_2d
274,573090,Stormworks: Build and Rescue,"[ 5.29420823e-02  3.89969274e-02  6.86943531e-02  9.99369696e-02
 -9.74849090e-02  5.92522696e-02 -3.69528271e-02  1.12751089e-02
  8.46803784e-02  1.35776103e-01  3.44142206e-02 -2.54962295e-02
 -9.42963287e-02  8.05649236e-02 -1.15350693e-01 -9.84269474e-03
  5.19488379e-02 -4.09534574e-02 -1.05188534e-01  1.14518158e-01
  4.11431305e-02 -5.41994646e-02 -1.86233278e-02  1.51598379e-01
 -2.40023986e-01  1.74616482e-02  4.39714715e-02  7.97683001e-02
  1.70162003e-02 -5.99243045e-02  6.95036575e-02 -1.04875378e-01
  2.82876901e-02  2.49397773e-02 -3.60941850e-02 -3.62125635e-02
 -4.64154631e-02 -1.54534921e-01  4.90808971e-02  5.80776744e-02
 -7.85078760e-03 -1.27115980e-01 -1.25909492e-01 -1.16143025e-01
 -1.90422814e-02  8.43296498e-02 -4.84935055e-03 -9.27643196e-05
  1.84202775e-01 -9.41104144e-02  4.44871671e-02  4.46777754e-02
 -1.34891257e-01  4.88567278e-02 -4.03947905e-02  1.16814747e-01
  1.39748707e-01  1.41292721e-01  5.99635541e-02  1.22495852e-02
  4.50892895e-02  7.97537044e-02 -1.05020836e-01  4.56512310e-02]",[ 29.8719   -13.878227]
275,384630,Aviary Attorney,"[-0.00248315 -0.0007851  -0.00915846 -0.08651946  0.06665386 -0.00398016
  0.00347425 -0.02328991  0.00905699  0.04172288 -0.01791135  0.04189608
 -0.10076245  0.01138115  0.09261888 -0.06888745  0.09996525 -0.09793093
  0.06164082 -0.01155873 -0.03457399 -0.06440588  0.04550816  0.03574813
 -0.24517459  0.0586992  -0.02753326  0.12000356 -0.18252541  0.00599107
  0.01767547  0.06173466 -0.05371693  0.01506758  0.09106762  0.04421635
  0.03838949 -0.13475035  0.04431724 -0.10594513 -0.1267869  -0.07670285
 -0.10217755 -0.03558188  0.00636489 -0.03555859 -0.01787406  0.03397945
  0.1494424   0.04708713 -0.09034955  0.01505581 -0.00651105 -0.00823597
 -0.09512829  0.00946247  0.14254582  0.05985973  0.03857223  0.02559399
  0.02422398  0.1269257  -0.01764508 -0.1293599 ]",[-13.997933    2.5702484]
276,601810,Spark the Electric Jester,"[-0.10541189  0.13996024 -0.08128945 -0.07526955 -0.11096111  0.1842202
 -0.20393786 -0.01235974  0.11133262 -0.14424741 -0.08045395 -0.11886311
  0.01687735 -0.08566847  0.1312128   0.16214699 -0.01186325 -0.00511035
  0.03859676  0.01306448 -0.00702988  0.05721783  0.05665498 -0.20559181
 -0.11530595 -0.06124191  0.0546026   0.0979583  -0.14024393  0.05644243
  0.01242025 -0.19065931 -0.12367836  0.19942102  0.00179975 -0.02912585
  0.02438598 -0.01532661 -0.08335089  0.22081846  0.02931277 -0.06724319
 -0.00772134  0.02974919  0.01308639  0.13785242 -0.05998353  0.05927805
 -0.08094977 -0.06115224 -0.00868035  0.12078638 -0.00557108 -0.08523653
  0.05744756 -0.02444542  0.00656356 -0.02490175 -0.03081471  0.07825064
 -0.11174032  0.03493658  0.00344916  0.07048187]",[ 1.3243687 23.077555 ]
277,871930,GLADIABOTS - AI Combat Arena,"[-0.12384326  0.13344403 -0.03882752  0.00921981 -0.06562844 -0.01278544
  0.03006568 -0.009827   -0.01598478 -0.02585888  0.00778776 -0.06464619
 -0.08981062 -0.05272317  0.02194779  0.1805595   0.015444   -0.06929319
 -0.1061684   0.14274126  0.0644084   0.10039528 -0.01311691 -0.00515402
  0.07752707 -0.05315498  0.0168319   0.05880946  0.0807077  -0.11659599
 -0.0804469  -0.0105938   0.12533377  0.10776443 -0.01659063 -0.14556377
 -0.02276546  0.16175796 -0.10648838  0.19629225 -0.0101485  -0.12025996
 -0.04978526 -0.13174184  0.04466208  0.15799364  0.06392752 -0.0482516
  0.09249453 -0.04870193  0.0183408   0.03359917 -0.09134348  0.01135184
 -0.16111813  0.10694002  0.00374097  0.07199278  0.13246262  0.05487797
  0.09350748 -0.05612218  0.08599274  0.03062081]",[28.85439   -1.4336388]
278,691320,Gun Club VR,"[ 6.47912696e-02 -8.56479819e-05  2.46016607e-02  6.87858462e-02
  8.50440785e-02  4.60897386e-02  3.04925372e-03 -7.83715695e-02
 -2.17102431e-02  6.26450256e-02  3.27830203e-02  9.39963385e-02
 -6.88798428e-02  4.22823727e-02  2.36467663e-02 -8.99948701e-02
  1.10963300e-01 -4.13157381e-02  1.20013379e-01  6.88587189e-01
 -1.68016087e-02 -9.18348506e-02  5.22331297e-02  1.89896688e-04
 -2.16076270e-01  8.95037949e-02  2.89830454e-02 -1.67615823e-02
 -3.65760969e-03 -5.15421368e-02  7.37227947e-02  1.66697782e-02
 -1.44408848e-02 -3.77112962e-02  4.32981402e-02 -2.75777886e-03
  7.17613986e-03 -9.55245122e-02  8.42811838e-02 -1.19741984e-01
  1.46101536e-02 -6.81848824e-02 -8.86785090e-02 -2.27894652e-05
  3.83820832e-02 -7.09213391e-02  3.26281190e-02  4.94545698e-02
  8.74124169e-02  4.91420627e-02 -3.00552789e-02 -5.25225252e-02
  5.11248350e-01 -5.48751745e-03 -8.08083490e-02  5.80550842e-02
  1.06787205e-01  6.08463399e-02 -6.70233443e-02  7.62080327e-02
  4.26658876e-02  9.88355204e-02 -3.35532576e-02 -9.79689509e-02]",[-15.353125  -8.515727]
279,1257290,Atelier Ryza 2: Lost Legends & the Secret Fairy Digital Deluxe Edition,"[-1.9101635e-02  1.3562888e-01  9.3066506e-02 -1.8009874e-01
  6.2776372e-02 -7.4950494e-02 -1.6206209e-01  8.6314762e-03
 -1.6051857e-02 -6.1011832e-02  1.1966010e-02  7.0360772e-02
 -8.8779069e-02  3.9402336e-02  9.9613391e-02 -1.2252529e-02
  1.2616519e-02 -2.9825002e-02  2.4821864e-02 -2.8528711e-02
  6.9068752e-02 -2.5298972e-02  7.6442644e-02 -1.1087160e-01
 -2.3255710e-01  5.7222310e-02 -2.3043983e-02  1.9908623e-01
 -2.9216698e-01  1.4498635e-01 -9.9900499e-02  1.9912526e-01
 -1.3501239e-02 -2.9289508e-02  5.1739596e-02  1.2543248e-01
  8.4509902e-02 -2.1461259e-01  5.8159705e-02 -4.0179554e-02
 -1.7518541e-01 -9.2565306e-02 -8.8180780e-02 -8.7704986e-02
  4.3094363e-02  2.9926687e-02 -9.6815944e-02  1.4210679e-01
  7.5073786e-02  1.4756593e-02 -2.6898779e-04  7.2698265e-02
  1.4145425e-02 -7.8785703e-02  5.0044287e-02 -1.3891897e-01
  1.9099161e-01  1.0908733e-01  1.2916581e-02  2.0799899e-02
  7.9861820e-02  1.2972417e-01 -4.0187467e-02 -2.2546962e-01]",[-15.4981365   4.6712294]
280,498240,Batman - The Telltale Series,"[ 0.06303341 -0.04713468 -0.00370815  0.12181628 -0.00631704  0.06754895
  0.01682839  0.05007177  0.13124503  0.1090604   0.0806936   0.06051877
 -0.06221673  0.03855098 -0.13622622 -0.08811828  0.0386316   0.12538803
  0.11946163 -0.10788341  0.04262389 -0.20283276  0.12785089 -0.10198532
  0.04132625 -0.00348411  0.07061195 -0.14965294  0.2241499  -0.13092403
  0.09183691 -0.06363513 -0.03011505 -0.05796944 -0.00713208  0.06848178
  0.0273789   0.11771668  0.14300649  0.02610543  0.08087403 -0.08381321
 -0.03839371  0.03701294  0.06772289 -0.04690259  0.11978611  0.03887044
 -0.01746335  0.0826946  -0.06259523 -0.11526664 -0.18811399 -0.09015684
 -0.08994369 -0.07797117 -0.02279668  0.02432197 -0.10025932  0.10490209
 -0.00879459  0.03048657 -0.14539729  0.03082681]",[  1.7163322 -36.842968 ]
281,1512480,Gunlocked,"[-0.00221963  0.13666849 -0.14003812 -0.14540231 -0.02490831  0.1137383
  0.0088848  -0.02314509 -0.13008878  0.02730009 -0.02674078  0.17365995
 -0.11338907 -0.06354345 -0.00923553  0.05906317 -0.06325218  0.12192764
  0.03016445 -0.12059533  0.14310305  0.08324999  0.10687374 -0.0690115
  0.06506481 -0.01714919  0.06479896  0.07029887 -0.05190037  0.18266974
 -0.04696307  0.10123729  0.09555832  0.10381484 -0.06244462  0.01207321
 -0.10077903 -0.0139995   0.01750901  0.10571652 -0.03441375  0.08768288
 -0.09299654 -0.12128915  0.03425969 -0.00858952 -0.18567778 -0.02927738
  0.04300448 -0.05368093 -0.23416759  0.03647014 -0.03680958 -0.02139302
  0.13617383 -0.1315863   0.06077143  0.02867808 -0.05614129 -0.01486658
  0.01859774  0.19142003 -0.00961462 -0.14280702]",[ 33.037235 -29.239767]
282,362620,Software Inc.,"[ 0.08766456 -0.0196957  -0.01991572  0.04033479  0.04015351  0.07070192
  0.0442861  -0.07385878 -0.02408288  0.08337919 -0.02403139  0.09926095
 -0.04046862 -0.01105134  0.00172035 -0.08012701  0.05448198  0.03670276
  0.13614163 -0.07771845 -0.02780631 -0.09381808  0.04386123 -0.09598234
 -0.03192776  0.06528272  0.05764334 -0.07572021  0.08641288 -0.06063055
  0.08934301  0.02906413 -0.01119332 -0.01320646  0.04889593  0.03182779
  0.00731044  0.01201651  0.11428891 -0.08643153 -0.00206688 -0.01505912
 -0.06479625 -0.02570463 -0.02467103 -0.03708456  0.03233192 -0.01470556
  0.02511372  0.04116398 -0.04178936 -0.08623458 -0.07497641 -0.0226598
 -0.07339118  0.02126505  0.02804575  0.07179596 -0.06578825  0.05414753
  0.09133935  0.05940094 -0.02794454 -0.05793564]",[ -4.796634 -20.855232]
283,503400,Four Last Things,"[ 0.00552869  0.04333754 -0.0914624  -0.00462342 -0.008559    0.03982112
  0.13630132 -0.23705491 -0.23244601  0.05615265  0.01125816 -0.0117949
 -0.03601146 -0.01285041  0.05805291 -0.1889749   0.0528268   0.02331532
  0.10215153  0.11818417 -0.11359899 -0.06127099 -0.09009156 -0.10545804
  0.09251321  0.04413434 -0.10669434  0.04833844 -0.05968659 -0.0383227
  0.0615365  -0.0398821   0.06078775 -0.07540476  0.03620818 -0.16596797
 -0.07286326  0.03100504  0.05748078 -0.10160959 -0.10016663  0.01395813
 -0.05033489 -0.13094571 -0.09282222 -0.17748436  0.08579054  0.05237837
  0.00126949 -0.02527226 -0.0105718  -0.08364425  0.03824781 -0.06058093
 -0.19262058  0.02516182 -0.06056425 -0.13952735  0.07798894 -0.04352074
 -0.06961388  0.09726277  0.17247221  0.06143311]",[1.042724  1.7160764]
284,838350,太吾绘卷 The Scroll Of Taiwu,"[ 9.04720742e-03 -4.13471553e-03  1.43998519e-01  1.11248670e-02
  1.41551554e-01  1.03625864e-01  2.63207071e-02 -7.70314932e-02
 -2.67972231e-01  3.84600163e-02 -2.06590474e-01  2.20167413e-02
 -1.24339595e-01 -2.13860229e-01 -1.90998223e-02 -1.25013232e-01
  1.00642078e-01 -1.40129274e-03 -6.24628104e-02 -1.11275814e-01
 -1.04411282e-01 -4.78877239e-02  1.64987464e-02  1.59879342e-01
 -1.39474064e-01 -2.34815031e-02  1.00109577e-01 -1.52993016e-02
 -1.73307195e-01 -2.57389210e-02  1.38078909e-02  5.00357673e-02
  7.98975602e-02  4.88277078e-02  9.23533831e-03  5.39853843e-03
 -1.68657586e-01 -2.17535511e-01  2.61372421e-04 -6.92100376e-02
 -1.93894267e-01 -4.47779670e-02 -3.00157201e-02 -1.58845037e-01
  8.32012389e-03 -6.35664389e-02 -1.54808471e-02  6.26671314e-02
  4.65952829e-02  8.13197717e-02 -2.22319409e-01 -7.34686852e-02
  1.09620951e-02 -7.28594838e-03  9.89072584e-03  1.41326142e-02
  1.23298757e-01  1.44488603e-01  8.05347562e-02  8.03980324e-03
  9.04198289e-02  8.42907801e-02 -4.80765402e-02  2.83734165e-02]",[-3.6877358 -7.189764 ]
285,1587130,Blood West,"[-2.94284206e-02  5.80300167e-02 -8.81646276e-02 -1.49866804e-01
  3.71363163e-02 -4.28344170e-03 -5.22821508e-02 -6.74179709e-03
 -1.09390635e-02  2.27732565e-02 -3.40159684e-02  2.88617015e-02
 -1.18619666e-01 -3.71636413e-02  3.37454192e-02 -8.19194913e-02
  5.96054979e-02 -9.65185929e-03  7.58206472e-02 -8.00711215e-02
  1.02618458e-02 -4.79429886e-02  3.82218361e-02 -4.55732904e-02
 -1.12317495e-01  3.73417698e-02  2.86236089e-02  5.74772432e-02
 -1.38998032e-01  7.61910006e-02  2.35301927e-02  1.30366206e-01
 -4.19904254e-02  2.78839059e-02  1.01839542e-01  1.21949859e-01
  3.14012505e-02 -4.77481857e-02  2.85548884e-02 -5.48101291e-02
 -6.03901818e-02 -6.96022809e-02 -6.16144091e-02 -1.17233989e-03
  1.26861996e-04  3.46608236e-02 -4.62920368e-02  2.98303589e-02
  7.76000842e-02  5.38394861e-02 -6.29792437e-02 -1.55411027e-02
 -1.76088903e-02 -2.60579530e-02 -7.23881125e-02 -6.03290610e-02
  8.10806453e-02  5.79831563e-02  1.82536002e-02  2.47354321e-02
  6.93803206e-02  5.02598248e-02 -6.03372529e-02 -1.25595301e-01]",[-19.702488    6.0659122]
286,1694960,Furry Feet,"[ 0.0527053  -0.82636905 -0.71821094 -1.5262065   0.62427664 -0.84266716
  0.40683535 -0.44619405  1.0683354   0.4417393  -0.30541286  0.37059224
  1.5177131  -1.036897   -0.46575257 -0.2199327  -2.3069398  -0.36499876
  0.43363714  0.79165995 -0.03767848 -1.0484502  -0.7628448  -1.70372
 -0.6031164   0.07859921 -1.0525519   2.106727    0.91720563  1.3170131
  0.9359183   0.7434139  -1.6293346   0.0792928   1.1242815   0.57538635
 -1.5275154  -0.37292168  0.01297309  0.7108726  -0.2333345  -0.05431961
 -1.0781697   1.1843027   0.49708346  0.9082966   0.506063    0.34448513
 -1.2032355   1.6197793  -0.09540153 -0.3390307  -0.28304008 -1.1425269
 -0.41638094 -0.28386986 -1.0099672  -1.396442   -1.444656   -0.1857907
  1.5388436  -2.1456246   2.353232   -0.85313725]",[-17.15633   16.508797]
287,268400,Panzer Corps Gold,"[-0.17291632  0.02075011 -0.05789356  0.06354217  0.13200276  0.14812507
  0.10130892  0.01764453 -0.02464103 -0.12013441  0.12157822 -0.0076723
 -0.01929936 -0.18501985  0.05665948  0.02139002 -0.00972442  0.02950105
  0.07396423 -0.04330538  0.01458136 -0.01811553 -0.049969   -0.01954763
  0.04881149 -0.04619091  0.04801045 -0.02884163 -0.13306509 -0.07674434
  0.05253335  0.08076796  0.00038782  0.06482434 -0.07663471 -0.01086773
 -0.01583745 -0.05453105 -0.06548005  0.09046157  0.01566345 -0.07786045
  0.08249944 -0.0813331  -0.02246153  0.01033855  0.06242545  0.06723364
 -0.12078087 -0.14033052  0.01940632 -0.00169013 -0.02431742  0.08816505
  0.0510972  -0.06091485 -0.15591156  0.11156446 -0.0024712  -0.12072254
  0.02980642  0.01232046 -0.02407051  0.05419471]",[-5.729106 36.37664 ]
288,446800,Transport Fever,"[ 1.17239282e-01 -1.97503529e-02 -9.47433934e-02  7.25555196e-02
 -7.61058331e-02  1.54392764e-01  7.17870593e-02  3.29907872e-02
 -5.90198534e-03  1.09230548e-01 -7.82984570e-02  1.24481939e-01
 -1.27964318e-02 -1.33212209e-01 -5.89755252e-02 -1.08530350e-01
  3.37740742e-02  7.49917775e-02 -1.88155472e-02 -2.23882854e-01
  2.26288904e-02 -1.01756968e-01 -9.38167796e-03 -9.78953764e-02
  3.03338319e-02  8.66068527e-02  7.34861568e-02 -4.28462550e-02
  1.00014202e-01 -2.82610115e-02 -2.81878468e-02 -1.23204626e-01
  8.66288766e-02  7.36139193e-02  3.31740566e-02 -3.81207163e-03
  1.26684308e-02 -1.08557716e-01  1.63387116e-02  7.75197819e-02
  5.88756651e-02 -2.26881225e-02 -8.06067288e-02 -1.26508415e-01
 -5.52673265e-02 -4.54309629e-03 -8.58129747e-03 -4.51968424e-02
  6.83395416e-02 -9.24739540e-02 -6.46851659e-02  2.10133567e-03
 -3.81545126e-02 -1.70594379e-02  1.08872034e-01  7.06678033e-02
 -4.89668809e-02  1.80717692e-01 -6.41841888e-02 -1.26293704e-01
  1.95899859e-01  1.04364038e-01 -8.21878538e-02 -8.42225054e-05]",[ 27.551039 -33.26744 ]
289,650510,ZONE OF THE ENDERS THE 2nd RUNNER : M∀RS / アヌビス ゾーン・オブ・エンダーズ : マーズ,"[ 6.70172200e-02  1.21337138e-01  9.44161974e-03 -1.62585810e-01
 -1.79623291e-02 -1.40718771e-02 -9.18119490e-01  1.33224074e-02
  8.83659255e-03 -1.91668123e-01  3.96324545e-01  1.10194325e+00
  8.33364666e-01  7.98568036e-03 -1.07539423e-01  7.51727760e-01
 -2.87082084e-02  7.04422146e-02 -5.00562089e-03  1.13526309e+00
 -1.53399855e-01 -1.18242657e+00  3.74352098e-01 -1.07322514e-01
 -1.17482305e-01  3.57014276e-02  5.63795447e-01  1.05396561e-01
 -1.28913894e-01  1.40517995e-01 -1.26605973e-01  3.64867151e-02
  6.70324862e-02  8.39601696e-01 -4.32192594e-01  2.13878408e-01
  2.65410449e-02 -2.15235800e-01  6.01097569e-02  1.64485300e+00
 -2.43025243e-01  8.23395476e-02 -3.82789105e-01 -1.21465616e-01
  4.18193452e-02 -3.65579486e-01 -1.79367632e-01  8.05236757e-01
  4.88637947e-02 -4.58031020e-04  3.41681629e-01  1.32470965e-01
  8.07080232e-03 -1.29742667e-01  8.87069941e-01 -1.18690163e-01
  1.20334793e-02 -4.77481097e-01 -4.82350327e-02 -2.10555762e-01
  1.28176379e+00  2.05444232e-01  4.43982273e-01 -1.71186641e-01]",[-40.11478 -19.50157]
290,1309610,Line War,"[-0.02416671 -0.02956608  0.04994838 -0.15506878 -0.09932744  0.08908868
  0.10318077 -0.11355858 -0.01587027  0.04835651 -0.03356669 -0.05284552
  0.01311694  0.01002239 -0.07066856 -0.01836677 -0.01327874  0.04287114
  0.05475698  0.14281279  0.01681523  0.05737573 -0.12063416  0.00335466
 -0.00975807  0.02415119 -0.02646641  0.09780563 -0.25229952 -0.03423492
  0.17893867 -0.00792508  0.12859464  0.01840928 -0.06221686 -0.08901889
 -0.11594737 -0.01890677  0.13068748  0.03825089  0.00966516 -0.04521926
 -0.07589262 -0.18658997 -0.20764178 -0.03233194  0.09384706  0.06787623
  0.14898655 -0.21586367  0.05987748  0.04983077  0.06886121  0.06080652
 -0.03567403  0.00919225 -0.13408846 -0.02393412 -0.006802   -0.04730462
 -0.21583578 -0.05740213  0.04429423  0.22729401]",[25.537718   7.9926896]
291,619390,Oddworld: Soulstorm Enhanced Edition,"[ 0.07617925  0.03139845 -0.0197296   0.06958076 -0.01367382  0.10280591
  0.12116373 -0.21592146 -0.16075869  0.08985438 -0.0246612   0.00154696
 -0.03215519 -0.00398696 -0.00358874 -0.19403091  0.00990757  0.01479876
  0.07120892  0.08046709 -0.11718755 -0.04805458 -0.06207127 -0.09909236
  0.07647016  0.02854458 -0.09666055  0.0313431  -0.00786311 -0.0611702
  0.03567856 -0.07429764  0.09131857 -0.10197562 -0.04753306 -0.21208543
 -0.06859206  0.01063222  0.11290117 -0.10777015 -0.04220267 -0.02118884
 -0.06663703 -0.14184713 -0.0708767  -0.18233486  0.08187416  0.04458754
  0.05267552 -0.07508603  0.00747014 -0.09800693 -0.01947891 -0.03429377
 -0.17401499  0.01193028 -0.08803607 -0.10796443  0.02248429 -0.06495284
 -0.00811596  0.11284234  0.13752979  0.09293588]",[0.44809017 1.6909909 ]
292,677620,Splitgate,"[ 0.12774493 -0.03751809  0.06652805  0.03757209  0.03940646  0.07645264
  0.0305511   0.01690525  0.07521043  0.13527341  0.03716404  0.04249312
 -0.03280886 -0.0376728  -0.00705746 -0.10757871  0.02883743  0.10087371
  0.05871702 -0.09994234 -0.03939532 -0.05115839  0.00386003 -0.11331412
  0.00033088  0.02924574  0.06918491 -0.08447807  0.04231852 -0.12245682
  0.17781694  0.00292579  0.05647459  0.12365177  0.01755476  0.01634165
  0.01132092 -0.02655     0.10401218  0.03447761  0.08837742 -0.04863303
 -0.08816899 -0.13078491 -0.13177185  0.00854893  0.10220329  0.03040252
  0.07679173 -0.01261706 -0.03926511 -0.04026669 -0.00460196 -0.03249992
 -0.0926149   0.06833429 -0.09351727  0.10334954 -0.10456907  0.04421737
  0.06789917  0.04824599 -0.05345156  0.15349811]",[ 14.988728 -10.998582]
293,758370,Through the Ages,"[ 0.02579048 -0.04138397 -0.06263533  0.00987869  0.00695537  0.12510356
 -0.07217333  0.03509971  0.11951651  0.01271603 -0.01091626  0.06760577
 -0.12146392 -0.14907862  0.03714179 -0.02625553  0.05465563  0.03508346
  0.05941534 -0.01047363  0.0170576   0.01794253  0.03854718 -0.05600376
  0.0403612  -0.03885582  0.01611767 -0.13301116  0.01421661 -0.12130819
  0.05682076 -0.029107    0.09631685  0.21726479  0.00105876 -0.09892383
  0.02129645  0.03592524 -0.01338366  0.13129313  0.07196914 -0.12774178
 -0.03203785 -0.11401036 -0.05700347  0.0836876   0.09228878  0.04719612
  0.17541713 -0.02984021 -0.1797728   0.01759841  0.00250309  0.02799728
 -0.13245651  0.10998665 -0.13374916  0.02680283  0.01662171  0.11567914
  0.14109613 -0.13386469  0.01406877  0.05641213]",[23.668558  -5.3694253]
294,1316230,Force of Nature 2: Ghost Keeper,"[-0.00214063 -0.03524177 -0.09400667  0.15759212 -0.03000233  0.09062631
  0.0435174  -0.10271932 -0.15149806  0.03085994 -0.08938438  0.05666976
 -0.13423425 -0.16648875  0.07687481 -0.13856135  0.10637805  0.25426367
 -0.0301892  -0.19014542 -0.02282746 -0.07785728 -0.12763298  0.08990302
 -0.14956324  0.12170836  0.01328495  0.03868964 -0.101987    0.04462815
 -0.11218069 -0.43220347  0.06714693  0.01737528  0.06067985  0.09890696
  0.0150713  -0.12777637 -0.01500413 -0.09276021 -0.10004004 -0.15594259
 -0.03173759 -0.1369735   0.09065038 -0.04502986 -0.10432805 -0.03701432
 -0.00609031  0.07030652 -0.10395669  0.02366851  0.06272317 -0.03446404
  0.10460854  0.05914205 -0.12195294  0.02541126  0.03059975 -0.02575373
  0.19898978  0.34036142 -0.06265548 -0.03270665]",[ 24.239712 -32.770992]
295,422510,DEMON'S TILT,"[-0.23632745  0.05242259 -0.05321459  0.14539976 -0.02989476  0.0128447
 -0.23490375 -0.05451302 -0.03601034 -0.02915907 -0.16176249  0.07932238
 -0.08612449 -0.03026173 -0.01179888  0.08226173  0.03294106  0.07579582
  0.10794546  0.05924735 -0.0111642  -0.03744368 -0.00603621  0.0663145
 -0.01813196 -0.10382572  0.09991458 -0.05916845  0.11475769 -0.0184093
 -0.00603044 -0.06332137 -0.0764281   0.24258871 -0.13254304  0.00478067
 -0.11831792  0.05263874 -0.04470905  0.04354917 -0.02738273 -0.12593159
  0.02869192 -0.04937406  0.03313946 -0.05421781 -0.00375381  0.05488724
  0.21146682  0.22013545  0.05989628  0.03129208 -0.04570037  0.14437516
 -0.12003563 -0.03718436  0.04374482  0.0201353  -0.00085209  0.07522018
 -0.19175276  0.03783631  0.13522461  0.13711725]",[-21.537657  35.663776]
